ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor
300724.SZ,20180810,16.99,20.39,16.99,20.39,14.16,6.23,43.9972,489.42,997.417,1.0
300724.SZ,20180813,22.43,22.43,22.43,22.43,20.39,2.039999999999999,10.0049,186.5,418.319,1.0
300724.SZ,20180814,24.67,24.67,24.67,24.67,22.43,2.240000000000002,9.9866,336.59,830.367,1.0
300724.SZ,20180815,27.14,27.14,27.14,27.14,24.67,2.469999999999999,10.0122,581.68,1578.679,1.0
300724.SZ,20180816,29.85,29.85,29.85,29.85,27.14,2.710000000000001,9.9853,2182.6,6515.061,1.0
300724.SZ,20180817,32.84,32.84,32.84,32.84,29.85,2.990000000000002,10.0168,3659.37,12017.371,1.0
300724.SZ,20180820,36.12,36.12,34.13,34.68,32.84,1.8399999999999963,5.6029,468177.56,1646227.264,1.0
300724.SZ,20180821,35.0,37.77,34.22,36.08,34.68,1.3999999999999986,4.0369,436026.15,1546628.316,1.0
300724.SZ,20180822,35.0,35.3,32.47,33.0,36.08,-3.0799999999999983,-8.5366,375281.48,1269473.531,1.0
300724.SZ,20180823,33.0,34.2,32.71,33.79,33.0,0.7899999999999991,2.3939,260526.79,874309.425,1.0
300724.SZ,20180824,33.0,33.36,31.55,32.52,33.79,-1.269999999999996,-3.7585,262749.01,850648.275,1.0
300724.SZ,20180827,32.43,34.38,32.27,34.19,32.52,1.6699999999999946,5.1353,280155.32,935782.666,1.0
300724.SZ,20180828,33.6,35.15,33.03,35.1,34.19,0.9100000000000037,2.6616,330205.42,1119680.309,1.0
300724.SZ,20180829,34.1,34.68,33.34,33.6,35.1,-1.5,-4.2735,260377.86,887163.386,1.0
300724.SZ,20180830,33.65,35.35,33.2,33.88,33.6,0.28000000000000114,0.8333,303393.65,1042481.744,1.0
300724.SZ,20180831,32.5,32.71,30.68,30.94,33.88,-2.9400000000000013,-8.6777,269771.6,859639.406,1.0
300724.SZ,20180903,31.69,31.96,30.11,31.54,30.94,0.5999999999999979,1.9392,221469.25,693807.703,1.0
300724.SZ,20180904,30.7,31.95,30.69,31.4,31.54,-0.14000000000000057,-0.4439,190246.53,597972.192,1.0
300724.SZ,20180905,31.51,32.79,31.37,32.27,31.4,0.8700000000000045,2.7707,272895.08,877563.588,1.0
300724.SZ,20180906,32.03,34.8,31.8,33.33,32.27,1.0599999999999952,3.2848,309137.21,1023724.189,1.0
300724.SZ,20180907,33.0,34.58,32.6,34.47,33.33,1.1400000000000006,3.4203,307623.03,1037392.871,1.0
300724.SZ,20180910,34.48,35.48,33.31,35.02,34.47,0.5500000000000043,1.5956,298408.58,1028365.815,1.0
300724.SZ,20180911,34.59,35.5,34.11,35.11,35.02,0.0899999999999963,0.257,266570.61,930379.252,1.0
300724.SZ,20180912,34.6,35.2,33.33,34.75,35.11,-0.35999999999999943,-1.0253,252038.03,862003.92,1.0
300724.SZ,20180913,36.27,37.0,31.28,31.28,34.75,-3.469999999999999,-9.9856,349575.34,1152592.329,1.0
300724.SZ,20180914,29.59,29.87,28.15,28.15,31.28,-3.1300000000000026,-10.0064,272830.04,786646.795,1.0
300724.SZ,20180917,27.38,27.73,26.88,27.29,28.15,-0.8599999999999994,-3.0551,142058.15,388806.941,1.0
300724.SZ,20180918,26.99,27.7,26.56,27.59,27.29,0.3000000000000007,1.0993,160498.32,438794.963,1.0
300724.SZ,20180919,27.18,27.73,26.65,27.52,27.59,-0.07000000000000028,-0.2537,168361.48,458312.251,1.0
300724.SZ,20180920,27.31,28.09,27.1,27.17,27.52,-0.34999999999999787,-1.2718,144769.47,399491.41,1.0
300724.SZ,20180921,27.23,27.39,25.82,26.3,27.17,-0.870000000000001,-3.2021,172083.39,453653.948,1.0
300724.SZ,20180925,26.35,26.68,26.17,26.34,26.3,0.03999999999999915,0.1521,96322.87,254503.222,1.0
300724.SZ,20180926,26.3,26.58,25.55,26.55,26.34,0.21000000000000085,0.7973,135740.36,353991.581,1.0
300724.SZ,20180927,26.3,26.3,24.62,24.66,26.55,-1.8900000000000006,-7.1186,156915.95,399541.307,1.0
300724.SZ,20180928,24.7,25.2,24.63,24.77,24.66,0.10999999999999943,0.4461,81060.04,202148.165,1.0
300724.SZ,20181008,24.0,24.18,23.15,23.23,24.77,-1.5399999999999991,-6.2172,82300.65,195127.726,1.0
300724.SZ,20181009,23.5,23.85,23.27,23.61,23.23,0.379999999999999,1.6358,73064.69,172264.216,1.0
300724.SZ,20181010,23.74,24.18,23.55,24.12,23.61,0.5100000000000016,2.1601,88062.95,210911.975,1.0
300724.SZ,20181011,22.61,23.12,21.71,21.71,24.12,-2.41,-9.9917,106073.23,235639.866,1.0
300724.SZ,20181012,21.32,21.75,20.6,21.35,21.71,-0.35999999999999943,-1.6582,85206.54,181270.832,1.0
300724.SZ,20181015,21.85,22.42,21.33,21.33,21.35,-0.020000000000003126,-0.0937,91644.47,200774.651,1.0
