ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300598.SZ,20180102,29.31,29.31,28.7,28.95,29.06,-0.11,-0.38,4255.0,12303.443
300598.SZ,20180103,28.8,29.05,28.41,28.96,28.95,0.01,0.03,3431.0,9883.809
300598.SZ,20180104,29.11,31.7,28.92,30.33,28.96,1.37,4.73,17359.89,53178.601
300598.SZ,20180105,30.01,30.3,29.6,29.6,30.33,-0.73,-2.41,6855.0,20489.646
300598.SZ,20180108,29.46,30.57,28.86,29.45,29.6,-0.15,-0.51,6464.0,18883.86
300598.SZ,20180109,29.48,29.65,29.0,29.04,29.45,-0.41,-1.39,4401.0,12841.469
300598.SZ,20180110,28.91,29.25,28.41,29.03,29.04,-0.01,-0.03,5413.0,15629.865
300598.SZ,20180111,29.32,30.16,28.66,29.83,29.03,0.8,2.76,10246.0,30251.499
300598.SZ,20180112,29.6,30.13,29.07,29.13,29.83,-0.7,-2.35,5631.0,16566.952
300598.SZ,20180115,29.25,29.43,27.67,27.78,29.13,-1.35,-4.63,6200.0,17409.604
300598.SZ,20180116,27.8,28.4,27.41,27.95,27.78,0.17,0.61,4987.0,14001.441
300598.SZ,20180117,27.75,28.92,27.62,28.56,27.95,0.61,2.18,6271.0,17733.959
300598.SZ,20180118,28.56,28.68,28.2,28.23,28.56,-0.33,-1.16,3379.56,9595.527
300598.SZ,20180119,28.25,28.88,27.35,27.35,28.23,-0.88,-3.12,6063.0,17058.304
300598.SZ,20180122,27.86,28.48,27.45,28.34,27.35,0.99,3.62,6863.0,19252.651
300598.SZ,20180123,28.02,28.47,27.92,28.15,28.34,-0.19,-0.67,3912.0,11006.804
300598.SZ,20180124,28.15,28.86,27.94,28.68,28.15,0.53,1.88,6487.0,18550.913
300598.SZ,20180125,28.81,29.54,28.5,28.77,28.68,0.09,0.31,7568.0,21990.531
300598.SZ,20180126,29.0,29.12,28.51,28.67,28.77,-0.1,-0.35,3342.0,9642.105
300598.SZ,20180129,28.47,28.47,27.5,27.88,28.67,-0.79,-2.76,5049.0,14045.632
300598.SZ,20180130,27.6,27.95,27.43,27.45,27.88,-0.43,-1.54,3456.0,9542.794
300598.SZ,20180131,27.62,27.62,24.8,24.93,27.45,-2.52,-9.18,11803.0,30104.254
300598.SZ,20180201,24.98,25.14,23.72,24.0,24.93,-0.93,-3.73,4978.92,12175.365
300598.SZ,20180202,23.73,24.4,23.02,23.83,24.0,-0.17,-0.71,4069.0,9668.692
300598.SZ,20180205,21.65,22.5,21.51,21.6,23.83,-2.23,-9.36,7864.0,17275.885
300598.SZ,20180206,21.07,21.3,19.72,19.73,21.6,-1.87,-8.66,6244.0,12851.567
300598.SZ,20180207,20.03,20.25,18.81,19.7,19.73,-0.03,-0.15,9995.0,19527.356
300598.SZ,20180208,19.4,20.33,19.4,20.22,19.7,0.52,2.64,5889.0,11817.707
300598.SZ,20180209,19.7,20.19,19.24,19.67,20.22,-0.55,-2.72,4837.0,9550.694
300598.SZ,20180212,19.98,20.64,19.82,20.42,19.67,0.75,3.81,7249.59,14771.874
300598.SZ,20180213,20.51,20.64,19.92,20.25,20.42,-0.17,-0.83,3882.0,7853.337
300598.SZ,20180214,20.0,20.23,19.86,20.08,20.25,-0.17,-0.84,2985.0,5986.486
300598.SZ,20180222,20.25,20.58,20.11,20.39,20.08,0.31,1.54,3357.59,6845.867
300598.SZ,20180223,20.52,20.74,20.17,20.53,20.39,0.14,0.69,4550.0,9284.519
300598.SZ,20180226,20.78,21.47,20.68,21.4,20.53,0.87,4.24,7230.84,15325.004
300598.SZ,20180227,21.48,22.3,21.29,21.96,21.4,0.56,2.62,8113.0,17769.001
300598.SZ,20180228,21.7,21.89,21.21,21.72,21.96,-0.24,-1.09,6537.0,14129.624
300598.SZ,20180301,21.78,22.85,21.5,22.66,21.72,0.94,4.33,13997.0,31244.014
300598.SZ,20180302,22.5,23.95,22.47,22.5,22.66,-0.16,-0.71,14540.0,33603.555
300598.SZ,20180305,22.31,23.33,22.26,23.23,22.5,0.73,3.24,10317.65,23542.036
300598.SZ,20180306,23.23,24.6,23.13,23.59,23.23,0.36,1.55,13826.65,32759.158
300598.SZ,20180307,23.75,23.95,23.18,23.82,23.59,0.23,0.98,10134.97,23825.539
300598.SZ,20180308,23.7,26.2,23.52,25.0,23.82,1.18,4.95,19846.33,49617.631
