ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600335.SH,20180102,11.27,11.5,11.27,11.44,11.24,0.2,1.78,40515.65,46161.983
600335.SH,20180103,11.44,11.76,11.37,11.64,11.44,0.2,1.75,67968.2,78694.238
600335.SH,20180104,11.6,11.66,11.54,11.59,11.64,-0.05,-0.43,47217.22,54695.216
600335.SH,20180105,11.59,11.72,11.52,11.67,11.59,0.08,0.69,45615.22,53017.871
600335.SH,20180108,11.62,11.7,11.39,11.6,11.67,-0.07,-0.6,44364.51,51243.608
600335.SH,20180109,11.6,11.6,11.44,11.46,11.6,-0.14,-1.21,40967.99,47049.258
600335.SH,20180110,11.45,11.52,11.24,11.3,11.46,-0.16,-1.4,68110.2,77292.767
600335.SH,20180111,11.32,11.47,11.24,11.44,11.3,0.14,1.24,42026.21,47830.037
600335.SH,20180112,11.44,11.46,11.32,11.39,11.44,-0.05,-0.44,35606.97,40513.663
600335.SH,20180115,11.43,11.43,10.43,10.53,11.39,-0.86,-7.55,112558.58,122092.744
600335.SH,20180116,10.52,10.73,10.52,10.65,10.53,0.12,1.14,58371.64,61914.802
600335.SH,20180117,10.64,10.66,10.46,10.59,10.65,-0.06,-0.56,44994.55,47562.021
600335.SH,20180118,10.59,10.66,10.48,10.56,10.59,-0.03,-0.28,49006.77,51728.155
600335.SH,20180119,10.59,10.67,10.5,10.56,10.56,0.0,0.0,43346.61,45808.135
600335.SH,20180122,10.56,10.65,10.49,10.61,10.56,0.05,0.47,41783.0,44179.904
600335.SH,20180123,10.62,10.62,10.4,10.48,10.61,-0.13,-1.23,69792.67,73274.114
600335.SH,20180124,10.48,10.65,10.36,10.61,10.48,0.13,1.24,58720.68,61703.806
600335.SH,20180125,10.58,10.77,10.56,10.7,10.61,0.09,0.85,60390.69,64568.292
600335.SH,20180126,10.78,10.79,10.66,10.69,10.7,-0.01,-0.09,38156.42,40846.385
600335.SH,20180129,10.73,10.91,10.62,10.88,10.69,0.19,1.78,87337.14,93304.986
600335.SH,20180130,10.85,10.93,10.7,10.78,10.88,-0.1,-0.92,81643.33,88282.266
600335.SH,20180131,10.7,10.8,10.41,10.56,10.78,-0.22,-2.04,48984.3,51881.886
600335.SH,20180201,10.53,10.55,9.75,9.85,10.56,-0.71,-6.72,106115.58,107133.274
600335.SH,20180202,9.85,10.04,9.62,9.88,9.85,0.03,0.3,68957.12,67771.964
600335.SH,20180205,9.68,9.85,9.63,9.78,9.88,-0.1,-1.01,42021.24,41036.947
600335.SH,20180206,9.67,9.67,8.8,8.94,9.78,-0.84,-8.59,115603.96,106771.471
600335.SH,20180207,9.14,9.25,8.81,8.99,8.94,0.05,0.56,72282.95,65473.217
600335.SH,20180208,9.0,9.25,8.98,9.06,8.99,0.07,0.78,66680.14,60712.391
600335.SH,20180209,8.83,8.95,8.63,8.82,9.06,-0.24,-2.65,56297.63,49510.457
600335.SH,20180212,8.87,9.1,8.87,9.03,8.82,0.21,2.38,63764.87,57647.477
600335.SH,20180213,9.16,9.24,9.05,9.18,9.03,0.15,1.66,45143.08,41386.655
600335.SH,20180214,9.2,9.28,9.06,9.1,9.18,-0.08,-0.87,30644.55,28014.176
600335.SH,20180222,9.18,9.29,9.11,9.23,9.1,0.13,1.43,46604.32,42864.76
600335.SH,20180223,9.25,9.25,9.09,9.16,9.23,-0.07,-0.76,45243.88,41466.595
600335.SH,20180226,9.2,9.42,9.15,9.35,9.16,0.19,2.07,73368.34,68189.712
600335.SH,20180227,9.35,9.72,9.3,9.64,9.35,0.29,3.1,86750.14,82348.653
600335.SH,20180228,9.58,9.58,9.39,9.47,9.64,-0.17,-1.76,78267.77,74037.652
600335.SH,20180301,9.4,9.56,9.36,9.5,9.47,0.03,0.32,47070.3,44651.498
600335.SH,20180302,9.39,10.45,9.39,10.05,9.5,0.55,5.79,172075.91,173063.26
600335.SH,20180305,10.34,10.75,10.06,10.58,10.05,0.53,5.27,230995.35,240256.379
600335.SH,20180306,10.5,10.77,10.28,10.44,10.58,-0.14,-1.32,184620.41,193851.993
600335.SH,20180307,10.45,10.57,10.3,10.44,10.44,0.0,0.0,107840.58,112629.183
600335.SH,20180308,10.36,10.45,10.1,10.27,10.44,-0.17,-1.63,96452.21,99168.245
600335.SH,20180309,10.24,10.42,10.13,10.39,10.27,0.12,1.17,102487.97,105647.551
600335.SH,20180312,10.44,10.57,10.32,10.51,10.39,0.12,1.16,133269.82,139268.825
600335.SH,20180313,10.5,10.53,10.26,10.32,10.51,-0.19,-1.81,102239.05,106232.567
